Entity,Code,Year,Oil,Gas,Coal
Other Asia Pacific (EI),,2012,193.331,85.30542,188.77328
Other Asia Pacific (EI),,2013,201.90114,86.136505,152.8369
Other Asia Pacific (EI),,2014,209.91434,102.86999,171.56029
Other Asia Pacific (EI),,2015,246.28896,115.63425,158.35132
Other Asia Pacific (EI),,2016,237.12183,111.22372,187.22676
Other Asia Pacific (EI),,2017,247.57437,112.89722,319.99823
Other Asia Pacific (EI),,2018,296.17175,108.78083,313.52234
Other Asia Pacific (EI),,2019,316.99835,114.28832,349.2732
Other Asia Pacific (EI),,2020,319.85056,121.959724,341.36826
Other Asia Pacific (EI),,2021,315.92346,118.866295,304.4011
Other Asia Pacific (EI),,2022,336.76004,110.96673,319.25504
Other Asia Pacific (EI),,2023,335.1693,109.9707,353.90225
Other Asia Pacific (EI),,2024,350.50058,98.09637,356.44025
Other CIS (EI),,1965,0,0,0
Other CIS (EI),,1966,0,0,0
Other CIS (EI),,1967,0,0,0
Other CIS (EI),,1968,0,0,0
Other CIS (EI),,1969,0,0,0
Other CIS (EI),,1970,0,0,0
Other CIS (EI),,1971,0,0,0
Other CIS (EI),,1972,0,0,0
Other CIS (EI),,1973,0,0,0
Other CIS (EI),,1974,0,0,0
Other CIS (EI),,1975,0,0,0
Other CIS (EI),,1976,0,0,0
Other CIS (EI),,1977,0,0,0
Other CIS (EI),,1978,0,0,0
Other CIS (EI),,1979,0,0,0
Other CIS (EI),,1980,0,0,0
Other CIS (EI),,1981,0,0,0
Other CIS (EI),,1982,0,0,0
Other CIS (EI),,1983,0,0,0
Other CIS (EI),,1984,0,0,0
Other CIS (EI),,1985,161.89275,78.031685,59.743126
Other CIS (EI),,1986,153.71777,76.28773,63.953224
Other CIS (EI),,1987,154.71912,83.113594,64.26332
Other CIS (EI),,1988,157.21523,109.44356,54.601696
Other CIS (EI),,1989,150.41055,121.215065,51.679077
Other CIS (EI),,1990,163.8584,112.14865,51.274475
Other CIS (EI),,1991,122.11328,92.92474,45.81471
Other CIS (EI),,1992,97.215775,84.10892,26.664335
Other CIS (EI),,1993,59.795506,60.584827,22.257172
Other CIS (EI),,1994,27.071808,51.937035,21.540192
Other CIS (EI),,1995,25.939083,50.974022,10.6865
Other CIS (EI),,1996,23.519672,56.830296,11.722483
Other CIS (EI),,1997,23.136938,59.50089,9.209291
Other CIS (EI),,1998,22.566864,61.06806,8.85953
Other CIS (EI),,1999,18.42924,47.827774,8.866899
Other CIS (EI),,2000,17.484343,45.026463,6.9643035
Other CIS (EI),,2001,18.111172,47.57669,5.049272
Other CIS (EI),,2002,18.231867,43.979507,7.7152677
Other CIS (EI),,2003,20.471972,39.694427,9.034646
Other CIS (EI),,2004,22.5408,48.10581,8.455713
Other CIS (EI),,2005,24.256271,50.433228,9.702135
Other CIS (EI),,2006,26.626247,52.125217,9.3206835
Other CIS (EI),,2007,32.35106,58.923122,9.204368
Other CIS (EI),,2008,34.32966,59.350853,11.752274
Other CIS (EI),,2009,36.576866,53.302765,11.185145
Other CIS (EI),,2010,35.842125,51.500633,11.298976
Other CIS (EI),,2011,36.655796,54.718952,12.889538
Other CIS (EI),,2012,40.12556,57.018402,14.833657
Other CIS (EI),,2013,41.857136,47.59892,15.881372
Other CIS (EI),,2014,41.70975,52.620865,19.930988
Other CIS (EI),,2015,43.79229,51.8254,22.008993
Other CIS (EI),,2016,47.42322,51.408813,20.914328
Other CIS (EI),,2017,45.43591,50.52357,23.86682
Other CIS (EI),,2018,52.467163,58.660133,25.660465
Other CIS (EI),,2019,47.635494,55.527218,24.130852
Other CIS (EI),,2020,46.533077,58.18963,24.668716
Other CIS (EI),,2021,51.215027,58.770245,26.666286
Other CIS (EI),,2022,54.14341,58.881954,24.329586
Other CIS (EI),,2023,55.63289,55.628876,22.399733
Other CIS (EI),,2024,55.02628,55.757256,25.394638
Other Caribbean (EI),,1965,208.60762,0.02925,0.58150005
Other Caribbean (EI),,1966,216.09839,0.02925,0.58150005
Other Caribbean (EI),,1967,225.35216,0.02925,0.58150005
Other Caribbean (EI),,1968,230.31865,0.02925,0.58150005
Other Caribbean (EI),,1969,236.2401,0.02925,0.58150005
Other Caribbean (EI),,1970,271.96637,0.043879997,0.46519998
Other Caribbean (EI),,1971,277.4471,0.0874,0.38379002
Other Caribbean (EI),,1972,297.14667,0.093779996,0.38379002
Other Caribbean (EI),,1973,330.33167,0.18044,0.32564002
Other Caribbean (EI),,1974,328.07315,0.21646,0.3489
Other Caribbean (EI),,1975,319.26907,0.1952,0.43301335
Other Caribbean (EI),,1976,324.31482,0.26172,0.3489
Other Caribbean (EI),,1977,340.60236,0.22044998,0.65128005
Other Caribbean (EI),,1978,349.5298,0.19817,0.65128005
Other Caribbean (EI),,1979,360.44946,0.30008,0.54661
Other Caribbean (EI),,1980,365.179,0.30394998,0.63965
Other Caribbean (EI),,1981,373.3781,0.21806,0.62802
Other Caribbean (EI),,1982,328.11487,0.18992001,1.13974
Other Caribbean (EI),,1983,318.27148,0.18841,2.3450372
Other Caribbean (EI),,1984,336.41113,0.22489001,1.902931
Other Caribbean (EI),,1985,310.31824,0.31803,3.7320743
Other Caribbean (EI),,1986,318.3606,0.31515,2.951049
Other Caribbean (EI),,1987,329.27805,0.44885,4.6290097
Other Caribbean (EI),,1988,331.80612,0.46559003,4.360395
Other Caribbean (EI),,1989,349.18997,0.60164,4.0004005
Other Caribbean (EI),,1990,343.56534,0.60864,3.7846043
Other Caribbean (EI),,1991,335.6616,0.49912,3.956932
Other Caribbean (EI),,1992,319.48996,0.40995997,3.635062
Other Caribbean (EI),,1993,323.86154,0.47647,3.7631202
Other Caribbean (EI),,1994,341.96906,0.42459002,2.8330264
Other Caribbean (EI),,1995,341.91107,0.44183,2.9389465
Other Caribbean (EI),,1996,353.94907,0.48171,2.6134984
Other Caribbean (EI),,1997,376.39877,0.61179,2.8174355
Other Caribbean (EI),,1998,387.91083,1.66356,3.072094
Other Caribbean (EI),,1999,370.03348,5.2723193,3.596549
Other Caribbean (EI),,2000,445.5276,6.3880544,4.532432
Other Caribbean (EI),,2001,470.79993,13.13051,4.7237434
Other Caribbean (EI),,2002,470.12393,12.99634,11.25054
Other Caribbean (EI),,2003,470.83798,16.989592,15.665451
Other Caribbean (EI),,2004,472.08752,15.6748,16.43742
Other Caribbean (EI),,2005,477.09473,16.547956,16.574018
Other Caribbean (EI),,2006,483.20343,21.77564,18.948751
Other Caribbean (EI),,2007,461.11813,24.70909,19.680628
Other Caribbean (EI),,2008,426.10385,25.08729,20.506254
Other Caribbean (EI),,2009,399.35782,24.356356,19.88263
Other Caribbean (EI),,2010,403.9285,24.632837,18.848862
Other Caribbean (EI),,2011,397.00214,27.4594,21.18898
Other Caribbean (EI),,2012,378.12683,32.24356,21.449682
Other Caribbean (EI),,2013,355.46796,35.92443,21.480665
Other Caribbean (EI),,2014,359.35703,36.788864,22.928984
Other Caribbean (EI),,2015,376.70758,36.759068,22.12981
Other Caribbean (EI),,2016,387.50632,38.270485,22.47536
Other Caribbean (EI),,2017,381.12067,34.662376,19.667757
Other Caribbean (EI),,2018,385.97418,40.15924,19.960957
Other Caribbean (EI),,2019,365.1892,45.431274,28.573376
Other Caribbean (EI),,2020,315.6009,46.366417,34.145454
Other Caribbean (EI),,2021,317.45078,54.565178,31.731417
Other Caribbean (EI),,2022,321.00537,52.587383,32.956474
Other Caribbean (EI),,2023,320.356,59.988205,34.05989
Other Caribbean (EI),,2024,332.663,65.72809,35.30959
Other Europe (EI),,1965,48.481606,3.459375,105.31182
Other Europe (EI),,1966,57.071484,4.230375,102.91346
Other Europe (EI),,1967,69.79415,4.8956,89.95413
Other Europe (EI),,1968,81.16106,6.1189747,93.86978
Other Europe (EI),,1969,87.15875,7.587888,92.50272
Other Europe (EI),,1970,103.87312,9.970974,97.08941
Other Europe (EI),,1971,131.577,11.85055,107.32088
Other Europe (EI),,1972,136.72339,14.532863,104.94437
Other Europe (EI),,1973,149.05057,15.812325,110.269875
Other Europe (EI),,1974,167.17003,17.290962,113.39448
Other Europe (EI),,1975,164.24593,18.33465,121.22205
Other Europe (EI),,1976,174.84212,19.658075,128.77512
Other Europe (EI),,1977,190.39807,20.784199,128.62993
Other Europe (EI),,1978,208.39676,23.354374,141.68843
Other Europe (EI),,1979,223.42972,27.378923,155.9466
Other Europe (EI),,1980,205.09486,32.5298,149.71715
Other Europe (EI),,1981,189.02563,32.327675,171.30232
Other Europe (EI),,1982,193.50087,40.2683,176.87743
Other Europe (EI),,1983,206.19823,43.348297,200.28851
Other Europe (EI),,1984,194.04118,48.324425,218.26836
Other Europe (EI),,1985,270.4784,96.70492,236.77603
Other Europe (EI),,1986,282.96594,101.97332,241.25346
Other Europe (EI),,1987,283.8762,112.66016,234.4149
Other Europe (EI),,1988,304.44565,114.24481,236.29884
Other Europe (EI),,1989,291.8203,120.11141,227.54132
Other Europe (EI),,1990,199.82326,83.77308,183.49841
Other Europe (EI),,1991,154.77339,78.75581,156.20393
Other Europe (EI),,1992,120.16522,74.89286,147.40009
Other Europe (EI),,1993,106.211235,51.66878,134.12103
Other Europe (EI),,1994,99.004265,38.728363,94.97551
Other Europe (EI),,1995,95.677765,36.787712,107.6041
Other Europe (EI),,1996,111.29369,26.997622,112.97164
Other Europe (EI),,1997,122.24186,34.558636,128.68147
Other Europe (EI),,1998,116.71945,31.26394,142.60619
Other Europe (EI),,1999,109.17144,28.413807,117.3258
Other Europe (EI),,2000,114.88323,29.979694,139.95036
Other Europe (EI),,2001,134.09581,30.564125,139.11061
Other Europe (EI),,2002,143.71252,31.486744,147.36493
Other Europe (EI),,2003,157.62851,32.010242,156.08255
Other Europe (EI),,2004,169.29544,39.660797,161.41505
Other Europe (EI),,2005,176.37833,38.621483,147.95416
Other Europe (EI),,2006,180.48015,44.49723,155.33405
Other Europe (EI),,2007,189.11958,42.69682,147.07181
Other Europe (EI),,2008,189.43675,36.40663,158.74202
Other Europe (EI),,2009,189.06203,29.562096,161.12904
Other Europe (EI),,2010,185.2315,35.542984,162.03572
Other Europe (EI),,2011,185.91241,42.227875,182.12492
Other Europe (EI),,2012,175.32056,39.464012,163.92322
Other Europe (EI),,2013,176.51196,41.794,169.67116
Other Europe (EI),,2014,174.17264,41.157173,140.00102
Other Europe (EI),,2015,180.64578,45.195454,159.89853
Other Europe (EI),,2016,192.45985,46.197582,166.52719
Other Europe (EI),,2017,202.55246,53.11118,165.01375
Other Europe (EI),,2018,201.06679,53.32332,163.39323
Other Europe (EI),,2019,208.34238,54.84488,158.5314
Other Europe (EI),,2020,194.62373,54.54294,163.0578
Other Europe (EI),,2021,202.38788,62.135227,154.70465
Other Europe (EI),,2022,217.1643,66.84904,151.21307
Other Europe (EI),,2023,214.38185,67.04456,143.2248
Other Europe (EI),,2024,217.90517,65.351204,138.04819
Other Middle East (EI),,1965,58.54458,0.48775,0.07577859
Other Middle East (EI),,1966,60.10043,0.585,0.07264691
Other Middle East (EI),,1967,61.279873,0.585,0.07576476
Other Middle East (EI),,1968,63.732838,2.63325,0.07740516
Other Middle East (EI),,1969,65.92803,3.02375,0.085246414
Other Middle East (EI),,1970,70.21201,6.50117,0.08332893
Other Middle East (EI),,1971,73.10233,9.47845,0.088132136
Other Middle East (EI),,1972,70.17309,11.82771,0.073292255
Other Middle East (EI),,1973,79.88151,16.77046,0.15873787
Other Middle East (EI),,1974,86.29515,20.67814,0.10818226
Other Middle East (EI),,1975,91.75872,21.75973,0.11600925
Other Middle East (EI),,1976,101.46921,23.12043,0.07732787
Other Middle East (EI),,1977,111.68159,25.08651,0.07732787
Other Middle East (EI),,1978,121.97486,27.51631,0.10068091
Other Middle East (EI),,1979,139.56151,30.480831,0.077188306
Other Middle East (EI),,1980,146.5537,24.92564,0.077188306
Other Middle East (EI),,1981,157.68828,23.1505,0.113020346
Other Middle East (EI),,1982,176.21642,36.30127,0.09826187
Other Middle East (EI),,1983,190.7189,38.27751,0.06067371
Other Middle East (EI),,1984,206.40521,39.93225,0.037832387
Other Middle East (EI),,1985,211.30382,48.706173,0.01566561
Other Middle East (EI),,1986,207.8273,57.837364,0.00783862
Other Middle East (EI),,1987,220.76485,56.243702,0.00783862
Other Middle East (EI),,1988,222.51076,64.61098,0.00783862
Other Middle East (EI),,1989,219.85143,73.298546,0
Other Middle East (EI),,1990,234.68332,77.9033,0
Other Middle East (EI),,1991,255.40208,77.73895,0.01566561
Other Middle East (EI),,1992,258.81937,88.23383,0.01566561
Other Middle East (EI),,1993,264.9411,93.05043,0.8646556
Other Middle East (EI),,1994,278.3801,97.054375,0.87867653
Other Middle East (EI),,1995,290.08856,103.669655,1.4163245
Other Middle East (EI),,1996,297.34894,107.55198,1.57433
Other Middle East (EI),,1997,303.57788,128.76332,1.5689352
Other Middle East (EI),,1998,326.57355,144.31471,1.5815966
Other Middle East (EI),,1999,332.66068,146.86842,1.5718952
Other Middle East (EI),,2000,334.43723,148.03204,1.5767393
Other Middle East (EI),,2001,342.30258,152.76907,1.5892569
Other Middle East (EI),,2002,350.46237,161.9184,1.5904781
Other Middle East (EI),,2003,359.58228,174.9256,1.707387
Other Middle East (EI),,2004,381.91455,167.31104,1.5948057
Other Middle East (EI),,2005,434.9529,172.68475,2.7210023
Other Middle East (EI),,2006,437.4495,188.74097,1.5791814
Other Middle East (EI),,2007,447.22488,194.89404,1.5876368
Other Middle East (EI),,2008,469.48502,207.22086,2.123745
Other Middle East (EI),,2009,459.24048,224.33359,2.303792
Other Middle East (EI),,2010,427.54507,255.50021,3.3905313
Other Middle East (EI),,2011,427.1062,220.76132,4.3710217
Other Middle East (EI),,2012,391.97012,205.58685,6.366948
Other Middle East (EI),,2013,367.80118,212.54933,5.7601705
Other Middle East (EI),,2014,387.2821,209.32642,7.3438883
Other Middle East (EI),,2015,331.1589,225.21231,5.0774384
Other Middle East (EI),,2016,306.11075,230.76755,5.2962427
Other Middle East (EI),,2017,326.49423,229.27539,4.949151
Other Middle East (EI),,2018,341.56168,219.07217,5.1703296
Other Middle East (EI),,2019,333.69293,229.63818,3.6765575
Other Middle East (EI),,2020,304.3602,230.37614,3.7702732
Other Middle East (EI),,2021,294.0959,233.8224,5.1637187
Other Middle East (EI),,2022,293.50235,221.29959,6.9486227
Other Middle East (EI),,2023,296.83084,219.15662,11.685689
Other Middle East (EI),,2024,298.3719,213.59166,13.804652
Other Northern Africa (EI),,1965,21.499645,0.092,0.21748376
Other Northern Africa (EI),,1966,22.920618,0.092,0.16483852
Other Northern Africa (EI),,1967,24.180542,0.092,0.17673549
Other Northern Africa (EI),,1968,26.853968,0.1035,0.21718252
Other Northern Africa (EI),,1969,28.624992,0.1035,0.20257744
Other Northern Africa (EI),,1970,29.670698,2.8505,0.19986397
Other Northern Africa (EI),,1971,26.677294,2.1537502,0.22096999
Other Northern Africa (EI),,1972,30.593481,5.5332503,0.23259999
Other Northern Africa (EI),,1973,37.6097,10.2445,0.24423
Other Northern Africa (EI),,1974,40.351715,11.60175,0.25586
Other Northern Africa (EI),,1975,40.92312,16.81325,0.29075003
Other Northern Africa (EI),,1976,53.979774,14.383,0.24423
Other Northern Africa (EI),,1977,61.638653,16.280249,0.15119
Other Northern Africa (EI),,1978,67.70329,19.216751,0.19771
Other Northern Africa (EI),,1979,73.96225,39.7785,0.23259999
Other Northern Africa (EI),,1980,84.94063,35.27475,0.15119
Other Northern Africa (EI),,1981,95.04878,33.479748,0.18608
Other Northern Africa (EI),,1982,100.92901,29.188251,0.10467
Other Northern Africa (EI),,1983,109.491295,30.2045,0.19771
Other Northern Africa (EI),,1984,104.068855,32.918003,0.17445
Other Northern Africa (EI),,1985,108.90783,45.464504,0.15119
Other Northern Africa (EI),,1986,105.02594,53.2305,0.081410006
Other Northern Africa (EI),,1987,121.5051,53.607746,0.116299994
Other Northern Africa (EI),,1988,124.38438,53.6355,0.20934
Other Northern Africa (EI),,1989,125.54722,66.3555,0.20934
Other Northern Africa (EI),,1990,126.12196,61.04,0.10467
Other Northern Africa (EI),,1991,128.75977,57.22,0.081410006
Other Northern Africa (EI),,1992,122.74099,62.198498,0.10467
Other Northern Africa (EI),,1993,136.18292,59.7835,0.10467
Other Northern Africa (EI),,1994,147.34013,66.867,0
Other Northern Africa (EI),,1995,154.73859,71.205475,0
Other Northern Africa (EI),,1996,155.89726,75.50164,0
Other Northern Africa (EI),,1997,161.79727,78.86519,0
Other Northern Africa (EI),,1998,169.13235,81.468346,0
Other Northern Africa (EI),,1999,176.12773,71.65774,0
Other Northern Africa (EI),,2000,185.40541,81.59158,0
Other Northern Africa (EI),,2001,184.64134,88.378395,0
Other Northern Africa (EI),,2002,183.21599,87.071655,0
Other Northern Africa (EI),,2003,195.72803,84.28321,0
Other Northern Africa (EI),,2004,195.83707,106.89762,0
Other Northern Africa (EI),,2005,207.68556,101.40139,0
Other Northern Africa (EI),,2006,218.64392,94.279236,0
Other Northern Africa (EI),,2007,202.24338,102.872765,0
Other Northern Africa (EI),,2008,206.8583,109.8275,0
Other Northern Africa (EI),,2009,220.87206,116.79918,0
Other Northern Africa (EI),,2010,225.49707,122.85222,0
Other Northern Africa (EI),,2011,149.50333,101.48174,0.16851869
Other Northern Africa (EI),,2012,190.7503,109.07741,0.1364199
Other Northern Africa (EI),,2013,199.4059,123.008316,0
Other Northern Africa (EI),,2014,203.7302,113.20034,0
Other Northern Africa (EI),,2015,180.4278,115.83766,0
Other Northern Africa (EI),,2016,168.18935,135.84024,0
Other Northern Africa (EI),,2017,185.5907,154.17189,0
Other Northern Africa (EI),,2018,188.64178,155.67328,0.02227418
Other Northern Africa (EI),,2019,183.04341,165.69426,0.028138606
Other Northern Africa (EI),,2020,170.71693,140.82959,0.027219493
Other Northern Africa (EI),,2021,193.82188,181.22017,0.031608414
Other Northern Africa (EI),,2022,213.88438,177.25302,0.018273542
Other Northern Africa (EI),,2023,230.69685,178.31311,0.0138289835
Other Northern Africa (EI),,2024,242.22868,181.55064,0.013866871
Other South America (EI),,1965,36.97546,0.538867,0.367508
Other South America (EI),,1966,36.50606,0.67811096,0.309358
Other South America (EI),,1967,37.54067,0.7117546,0.35238898
Other South America (EI),,1968,38.30692,0.6604667,0.287261
Other South America (EI),,1969,41.0165,0.96385217,0.268653
Other South America (EI),,1970,42.581207,0.3215,0.3334453
Other South America (EI),,1971,43.66577,0.3475,0.31158093
Other South America (EI),,1972,46.28043,0.50575,0.30309102
Other South America (EI),,1973,47.24591,0.59025,0.26044512
Other South America (EI),,1974,45.180435,1.45925,0.2810302
Other South America (EI),,1975,50.419384,1.2615,0.2938232
Other South America (EI),,1976,52.24743,1.54925,0.26164433
Other South America (EI),,1977,53.69681,1.70975,0.25245664
Other South America (EI),,1978,59.20731,3.2832499,0.047652334
Other South America (EI),,1979,62.039497,3.4505,0.07021453
Other South America (EI),,1980,59.759865,3.3815,0.06439953
Other South America (EI),,1981,59.631756,3.4285,0.053038344
Other South America (EI),,1982,54.556164,3.38275,0.034438014
Other South America (EI),,1983,48.869717,3.0740001,0.033928934
Other South America (EI),,1984,47.872337,2.365,0.037570443
Other South America (EI),,1985,47.019157,3.64019,0.044388264
Other South America (EI),,1986,46.263866,4.21006,0.044388264
Other South America (EI),,1987,47.213387,5.0009003,0.044969764
Other South America (EI),,1988,51.70772,5.0590496,0.060437664
Other South America (EI),,1989,52.52001,6.32672,0.044155665
Other South America (EI),,1990,49.67177,6.93148,0.045318667
Other South America (EI),,1991,54.007076,7.3036404,0.04427197
Other South America (EI),,1992,57.372494,7.8180966,0.041829668
Other South America (EI),,1993,60.10441,8.084265,0.041829668
Other South America (EI),,1994,62.149147,9.563354,0.041829668
Other South America (EI),,1995,71.45427,10.653602,0.044155665
Other South America (EI),,1996,74.76357,10.930346,0.04648166
Other South America (EI),,1997,74.428406,10.471596,0.045318667
Other South America (EI),,1998,75.63734,11.71355,0.037185334
Other South America (EI),,1999,83.55765,12.149249,0.03951133
Other South America (EI),,2000,74.2561,11.325978,0.037502497
Other South America (EI),,2001,70.93361,10.357004,0.042768754
Other South America (EI),,2002,70.27984,11.246854,0.043879583
Other South America (EI),,2003,72.17634,13.383164,0.037566174
Other South America (EI),,2004,77.56307,14.085028,0.045054674
Other South America (EI),,2005,77.77108,16.914759,0.04911381
Other South America (EI),,2006,80.117516,17.90128,0.05185154
Other South America (EI),,2007,87.35976,19.936686,0.055544946
Other South America (EI),,2008,98.38644,22.191193,0.052764297
Other South America (EI),,2009,99.45444,24.93157,0.057027277
Other South America (EI),,2010,99.21157,26.16895,0.068751045
Other South America (EI),,2011,106.34667,30.478336,0.07037785
Other South America (EI),,2012,108.11798,30.974691,0.072557576
Other South America (EI),,2013,110.29523,33.026554,0.0651212
Other South America (EI),,2014,110.39547,34.99449,0.089257285
